,date_time,max_temp,min_temp,precip,year,temp
36018,2019-02-09 19:00:00,13.3,13.3,0.0,2019.0,13.3
36019,2019-02-09 20:00:00,13.9,13.9,0.0,2019.0,13.9
36020,2019-02-09 21:00:00,14.4,14.4,0.0,2019.0,14.4
36021,2019-02-09 22:00:00,13.3,13.3,0.0,2019.0,13.3
36022,2019-02-09 23:00:00,14.4,14.4,0.0,2019.0,14.4
36023,2019-02-10 00:00:00,13.9,13.9,0.0,2019.0,13.9
36024,2019-02-11 01:00:00,12.8,12.8,0.0,2019.0,12.8
36025,2019-02-11 02:00:00,11.7,11.7,0.0,2019.0,11.7
36026,2019-02-11 03:00:00,11.1,11.1,0.0,2019.0,11.1
36027,2019-02-11 04:00:00,10.6,10.6,0.0,2019.0,10.6
36028,2019-02-11 05:00:00,10.6,10.6,0.0,2019.0,10.6
36029,2019-02-11 06:00:00,10.0,10.0,0.0,2019.0,10.0
36030,2019-02-11 07:00:00,10.0,10.0,0.0,2019.0,10.0
36031,2019-02-11 08:00:00,9.4,9.4,0.0,2019.0,9.4
36032,2019-02-10 09:00:00,9.4,9.4,0.0,2019.0,9.4
36033,2019-02-10 10:00:00,10.0,10.0,0.0,2019.0,10.0
36034,2019-02-10 11:00:00,9.4,9.4,0.0,2019.0,9.4
36035,2019-02-10 12:00:00,9.4,9.4,0.0,2019.0,9.4
36036,2019-02-10 13:00:00,9.4,9.4,0.0,2019.0,9.4
36037,2019-02-10 14:00:00,9.4,9.4,0.0,2019.0,9.4
36038,2019-02-10 14:00:00,9.4,9.4,0.0,2019.0,9.4
36039,2019-02-10 16:00:00,9.4,9.4,0.0,2019.0,9.4
36040,2019-02-10 17:00:00,11.1,11.1,0.0,2019.0,11.1
36041,2019-02-10 18:00:00,12.2,12.2,0.0,2019.0,12.2
36042,2019-02-10 19:00:00,12.8,12.8,1.0,2019.0,12.8
36043,2019-02-10 20:00:00,12.2,12.2,1.0,2019.0,12.2
36044,2019-02-10 21:00:00,13.3,13.3,0.0,2019.0,13.3
36045,2019-02-10 22:00:00,13.3,13.3,1.0,2019.0,13.3
36046,2019-02-10 23:00:00,12.2,12.2,0.0,2019.0,12.2
36047,2019-02-11 00:00:00,12.8,12.8,0.0,2019.0,12.8
36048,2019-02-12 01:00:00,12.2,12.2,0.0,2019.0,12.2
36049,2019-02-12 02:00:00,11.1,11.1,0.0,2019.0,11.1
36050,2019-02-12 03:00:00,11.7,11.7,0.0,2019.0,11.7
36051,2019-02-12 04:00:00,11.7,11.7,0.0,2019.0,11.7
36052,2019-02-12 05:00:00,10.6,10.6,0.0,2019.0,10.6
36053,2019-02-12 06:00:00,11.7,11.7,0.0,2019.0,11.7
36054,2019-02-12 07:00:00,10.6,10.6,0.0,2019.0,10.6
36055,2019-02-12 08:00:00,8.9,8.9,0.0,2019.0,8.9
36056,2019-02-11 09:00:00,8.9,8.9,0.0,2019.0,8.9
36057,2019-02-11 10:00:00,8.9,8.9,0.0,2019.0,8.9
36058,2019-02-11 11:00:00,8.9,8.9,0.0,2019.0,8.9
36059,2019-02-11 12:00:00,8.3,8.3,0.0,2019.0,8.3
36060,2019-02-11 13:00:00,7.8,7.8,0.0,2019.0,7.8
36061,2019-02-11 14:00:00,7.8,7.8,0.0,2019.0,7.8
36062,2019-02-11 15:00:00,6.1,6.1,0.0,2019.0,6.1
36063,2019-02-11 16:00:00,7.8,7.8,0.0,2019.0,7.8
36064,2019-02-11 17:00:00,10.0,10.0,0.0,2019.0,10.0
36065,2019-02-11 18:00:00,11.7,11.7,0.0,2019.0,11.7
36066,2019-02-11 19:00:00,13.3,13.3,0.0,2019.0,13.3
36067,2019-02-11 20:00:00,13.9,13.9,0.0,2019.0,13.9
36068,2019-02-11 21:00:00,14.4,14.4,0.0,2019.0,14.4
36069,2019-02-11 22:00:00,14.4,14.4,0.0,2019.0,14.4
36070,2019-02-11 23:00:00,13.3,13.3,0.0,2019.0,13.3
36071,2019-02-12 00:00:00,12.8,12.8,0.0,2019.0,12.8
36072,2019-02-13 01:00:00,15.0,15.0,0.0,2019.0,15.0
36073,2019-02-13 02:00:00,13.9,13.9,0.0,2019.0,13.9
36074,2019-02-13 03:00:00,14.4,14.4,0.0,2019.0,14.4
36075,2019-02-13 04:00:00,13.9,13.9,0.0,2019.0,13.9
36076,2019-02-13 05:00:00,14.4,14.4,0.0,2019.0,14.4
36077,2019-02-13 06:00:00,14.4,14.4,0.0,2019.0,14.4
36078,2019-02-13 07:00:00,13.3,13.3,0.0,2019.0,13.3
36079,2019-02-13 08:00:00,12.8,12.8,0.0,2019.0,12.8
36080,2019-02-12 09:00:00,10.0,10.0,0.0,2019.0,10.0
36081,2019-02-12 10:00:00,8.3,8.3,0.0,2019.0,8.3
36082,2019-02-12 11:00:00,8.3,8.3,0.0,2019.0,8.3
36083,2019-02-12 12:00:00,6.7,6.7,0.0,2019.0,6.7
36084,2019-02-12 13:00:00,7.2,7.2,0.0,2019.0,7.2
36085,2019-02-12 14:00:00,8.9,8.9,0.0,2019.0,8.9
36086,2019-02-12 15:00:00,7.8,7.8,0.0,2019.0,7.8
36087,2019-02-12 16:00:00,10.6,10.6,0.0,2019.0,10.6
36088,2019-02-12 17:00:00,12.8,12.8,0.0,2019.0,12.8
36089,2019-02-12 18:00:00,15.6,15.6,0.0,2019.0,15.6
36090,2019-02-12 19:00:00,17.2,17.2,0.0,2019.0,17.2
36091,2019-02-12 20:00:00,18.3,18.3,0.0,2019.0,18.3
36092,2019-02-12 21:00:00,20.0,20.0,0.0,2019.0,20.0
36093,2019-02-12 22:00:00,19.4,19.4,0.0,2019.0,19.4
36094,2019-02-12 23:00:00,16.7,16.7,0.0,2019.0,16.7
36095,2019-02-13 00:00:00,15.6,15.6,0.0,2019.0,15.6
36096,2019-02-14 01:00:00,11.1,11.1,0.0,2019.0,11.1
36097,2019-02-14 02:00:00,12.2,12.2,0.0,2019.0,12.2
36098,2019-02-14 03:00:00,12.2,12.2,0.0,2019.0,12.2
36099,2019-02-14 04:00:00,10.6,10.6,1.0,2019.0,10.6
36100,2019-02-14 04:00:00,11.1,10.6,0.0,2019.0,10.85
36101,2019-02-14 05:00:00,11.1,11.1,1.0,2019.0,11.1
36102,2019-02-14 07:00:00,12.2,11.7,1.0,2019.0,11.95
36103,2019-02-14 08:00:00,11.7,11.7,1.0,2019.0,11.7
36104,2019-02-13 09:00:00,12.2,12.2,0.0,2019.0,12.2
36105,2019-02-13 10:00:00,12.8,12.8,0.0,2019.0,12.8
36106,2019-02-13 11:00:00,12.8,12.8,0.0,2019.0,12.8
36107,2019-02-13 12:00:00,12.2,12.2,0.0,2019.0,12.2
36108,2019-02-13 13:00:00,11.1,11.1,0.0,2019.0,11.1
36109,2019-02-13 14:00:00,11.1,11.1,0.0,2019.0,11.1
36110,2019-02-13 15:00:00,12.2,12.2,0.0,2019.0,12.2
36111,2019-02-13 16:00:00,12.2,12.2,0.0,2019.0,12.2
36112,2019-02-13 17:00:00,13.9,13.9,0.0,2019.0,13.9
36113,2019-02-13 18:00:00,14.4,14.4,1.0,2019.0,14.4
36114,2019-02-13 19:00:00,12.8,12.8,1.0,2019.0,12.8
36115,2019-02-13 19:00:00,12.8,11.7,1.0,2019.0,12.25
36116,2019-02-13 21:00:00,11.1,11.1,1.0,2019.0,11.1
36117,2019-02-13 22:00:00,12.2,12.2,0.0,2019.0,12.2
36118,2019-02-13 23:00:00,11.7,11.7,1.0,2019.0,11.7
36119,2019-02-13 23:00:00,11.7,11.1,1.0,2019.0,11.399999999999999
36120,2019-02-15 01:00:00,14.4,14.4,0.0,2019.0,14.4
36121,2019-02-15 01:00:00,14.4,13.3,0.0,2019.0,13.850000000000001
36122,2019-02-15 03:00:00,14.4,14.4,0.0,2019.0,14.4
36123,2019-02-15 04:00:00,13.3,13.3,0.0,2019.0,13.3
36124,2019-02-15 05:00:00,13.3,13.3,0.0,2019.0,13.3
36125,2019-02-15 06:00:00,12.8,12.8,0.0,2019.0,12.8
36126,2019-02-15 07:00:00,13.3,13.3,0.0,2019.0,13.3
36127,2019-02-15 08:00:00,13.3,13.3,0.0,2019.0,13.3
36128,2019-02-14 09:00:00,11.7,11.7,1.0,2019.0,11.7
36129,2019-02-14 10:00:00,13.3,13.3,1.0,2019.0,13.3
36130,2019-02-14 11:00:00,13.3,13.3,1.0,2019.0,13.3
36131,2019-02-14 12:00:00,13.9,13.9,0.0,2019.0,13.9
36132,2019-02-14 13:00:00,13.9,13.9,0.0,2019.0,13.9
36133,2019-02-14 14:00:00,14.4,13.9,1.0,2019.0,14.15
36134,2019-02-14 15:00:00,15.0,15.0,1.0,2019.0,15.0
36135,2019-02-14 16:00:00,15.6,15.6,0.0,2019.0,15.6
36136,2019-02-14 17:00:00,17.2,17.2,0.0,2019.0,17.2
36137,2019-02-14 18:00:00,17.2,17.2,1.0,2019.0,17.2
36138,2019-02-14 19:00:00,16.7,16.7,1.0,2019.0,16.7
36139,2019-02-14 19:00:00,15.6,15.6,1.0,2019.0,15.6
36140,2019-02-14 21:00:00,15.6,15.6,0.0,2019.0,15.6
36141,2019-02-14 22:00:00,15.6,15.6,1.0,2019.0,15.6
36142,2019-02-14 22:00:00,15.6,15.6,0.0,2019.0,15.6
36143,2019-02-15 00:00:00,15.0,15.0,0.0,2019.0,15.0
36144,2019-02-16 01:00:00,13.3,12.2,1.0,2019.0,12.75
36145,2019-02-16 02:00:00,12.2,12.2,1.0,2019.0,12.2
36146,2019-02-16 03:00:00,12.2,12.2,0.0,2019.0,12.2
36147,2019-02-16 04:00:00,12.2,12.2,0.0,2019.0,12.2
36148,2019-02-16 05:00:00,12.8,12.8,0.0,2019.0,12.8
36149,2019-02-16 06:00:00,12.8,12.8,0.0,2019.0,12.8
36150,2019-02-16 07:00:00,11.1,11.1,0.0,2019.0,11.1
36151,2019-02-16 08:00:00,11.1,11.1,0.0,2019.0,11.1
36152,2019-02-15 09:00:00,12.8,12.8,0.0,2019.0,12.8
36153,2019-02-15 10:00:00,12.2,12.2,0.0,2019.0,12.2
36154,2019-02-15 11:00:00,11.7,11.7,0.0,2019.0,11.7
36155,2019-02-15 12:00:00,11.1,11.1,0.0,2019.0,11.1
36156,2019-02-15 13:00:00,10.6,10.6,0.0,2019.0,10.6
36157,2019-02-15 14:00:00,10.6,10.6,0.0,2019.0,10.6
36158,2019-02-15 15:00:00,10.0,10.0,0.0,2019.0,10.0
36159,2019-02-15 16:00:00,11.1,11.1,0.0,2019.0,11.1
36160,2019-02-15 17:00:00,13.3,13.3,0.0,2019.0,13.3
36161,2019-02-15 18:00:00,14.4,14.4,0.0,2019.0,14.4
36162,2019-02-15 19:00:00,14.4,14.4,0.0,2019.0,14.4
36163,2019-02-15 20:00:00,15.0,15.0,0.0,2019.0,15.0
36164,2019-02-15 21:00:00,15.0,15.0,0.0,2019.0,15.0
36165,2019-02-15 22:00:00,15.0,15.0,0.0,2019.0,15.0
36166,2019-02-15 23:00:00,14.4,14.4,0.0,2019.0,14.4
36167,2019-02-16 00:00:00,14.4,14.4,0.0,2019.0,14.4
36168,2019-02-17 01:00:00,14.4,14.4,0.0,2019.0,14.4
36169,2019-02-17 02:00:00,13.3,13.3,0.0,2019.0,13.3
36170,2019-02-17 03:00:00,13.3,13.3,0.0,2019.0,13.3
36171,2019-02-17 04:00:00,12.8,12.8,0.0,2019.0,12.8
36172,2019-02-17 05:00:00,12.2,12.2,0.0,2019.0,12.2
36173,2019-02-17 06:00:00,12.2,12.2,0.0,2019.0,12.2
36174,2019-02-17 07:00:00,11.7,11.7,0.0,2019.0,11.7
36175,2019-02-17 08:00:00,11.7,11.7,0.0,2019.0,11.7
36176,2019-02-16 09:00:00,11.1,11.1,0.0,2019.0,11.1
36177,2019-02-16 10:00:00,10.0,10.0,0.0,2019.0,10.0
36178,2019-02-16 11:00:00,9.4,9.4,0.0,2019.0,9.4
36179,2019-02-16 12:00:00,9.4,9.4,0.0,2019.0,9.4
36180,2019-02-16 13:00:00,9.4,9.4,0.0,2019.0,9.4
36181,2019-02-16 14:00:00,8.9,8.9,0.0,2019.0,8.9
36182,2019-02-16 15:00:00,9.4,9.4,0.0,2019.0,9.4
36183,2019-02-16 16:00:00,10.0,10.0,0.0,2019.0,10.0
36184,2019-02-16 17:00:00,11.7,11.7,0.0,2019.0,11.7
36185,2019-02-16 18:00:00,12.8,12.8,0.0,2019.0,12.8
36186,2019-02-16 19:00:00,13.3,13.3,0.0,2019.0,13.3
36187,2019-02-16 20:00:00,14.4,14.4,0.0,2019.0,14.4
36188,2019-02-16 21:00:00,14.4,14.4,0.0,2019.0,14.4
36189,2019-02-16 22:00:00,15.0,15.0,0.0,2019.0,15.0
36190,2019-02-16 23:00:00,15.0,15.0,0.0,2019.0,15.0
36191,2019-02-17 00:00:00,15.0,15.0,0.0,2019.0,15.0
36192,2019-02-18 01:00:00,12.2,12.2,0.0,2019.0,12.2
36193,2019-02-18 02:00:00,11.7,11.7,0.0,2019.0,11.7
36194,2019-02-18 03:00:00,11.7,11.7,0.0,2019.0,11.7
36195,2019-02-18 04:00:00,11.7,11.7,0.0,2019.0,11.7
36196,2019-02-18 05:00:00,11.1,11.1,0.0,2019.0,11.1
36197,2019-02-18 06:00:00,10.6,10.6,0.0,2019.0,10.6
36198,2019-02-18 07:00:00,10.0,10.0,0.0,2019.0,10.0
36199,2019-02-18 08:00:00,9.4,9.4,0.0,2019.0,9.4
36200,2019-02-17 09:00:00,11.1,11.1,0.0,2019.0,11.1
36201,2019-02-17 10:00:00,11.1,11.1,0.0,2019.0,11.1
36202,2019-02-17 11:00:00,9.4,9.4,0.0,2019.0,9.4
36203,2019-02-17 12:00:00,8.9,8.9,0.0,2019.0,8.9
36204,2019-02-17 13:00:00,8.9,8.9,0.0,2019.0,8.9
36205,2019-02-17 14:00:00,8.9,8.9,0.0,2019.0,8.9
36206,2019-02-17 15:00:00,9.4,9.4,0.0,2019.0,9.4
36207,2019-02-17 16:00:00,10.6,10.6,0.0,2019.0,10.6
36208,2019-02-17 17:00:00,11.7,11.7,0.0,2019.0,11.7
36209,2019-02-17 18:00:00,12.2,12.2,0.0,2019.0,12.2
36210,2019-02-17 19:00:00,12.8,12.8,0.0,2019.0,12.8
36211,2019-02-17 20:00:00,12.2,12.2,0.0,2019.0,12.2
36212,2019-02-17 21:00:00,12.2,12.2,0.0,2019.0,12.2
36213,2019-02-17 22:00:00,12.2,12.2,0.0,2019.0,12.2
36214,2019-02-17 23:00:00,12.8,12.8,0.0,2019.0,12.8
36215,2019-02-18 00:00:00,13.3,13.3,0.0,2019.0,13.3
36216,2019-02-19 01:00:00,14.4,14.4,0.0,2019.0,14.4
36217,2019-02-19 01:00:00,13.3,12.2,0.0,2019.0,12.75
36218,2019-02-19 03:00:00,11.1,11.1,0.0,2019.0,11.1
36219,2019-02-19 04:00:00,10.6,10.6,0.0,2019.0,10.6
36220,2019-02-19 05:00:00,10.0,10.0,0.0,2019.0,10.0
36221,2019-02-19 06:00:00,9.4,9.4,0.0,2019.0,9.4
36222,2019-02-19 07:00:00,9.4,9.4,0.0,2019.0,9.4
36223,2019-02-19 08:00:00,10.0,10.0,0.0,2019.0,10.0
36224,2019-02-18 09:00:00,9.4,9.4,0.0,2019.0,9.4
36225,2019-02-18 10:00:00,8.9,8.9,0.0,2019.0,8.9
36226,2019-02-18 11:00:00,8.3,8.3,0.0,2019.0,8.3
36227,2019-02-18 12:00:00,8.9,8.9,0.0,2019.0,8.9
36228,2019-02-18 13:00:00,8.3,8.3,0.0,2019.0,8.3
36229,2019-02-18 14:00:00,7.8,7.8,0.0,2019.0,7.8
36230,2019-02-18 15:00:00,8.3,8.3,0.0,2019.0,8.3
36231,2019-02-18 16:00:00,9.4,9.4,0.0,2019.0,9.4
36232,2019-02-18 17:00:00,10.6,10.6,0.0,2019.0,10.6
36233,2019-02-18 18:00:00,11.7,11.7,0.0,2019.0,11.7
36234,2019-02-18 19:00:00,12.2,12.2,0.0,2019.0,12.2
36235,2019-02-18 20:00:00,13.9,13.9,0.0,2019.0,13.9
36236,2019-02-18 21:00:00,14.4,14.4,0.0,2019.0,14.4
36237,2019-02-18 22:00:00,13.3,13.3,0.0,2019.0,13.3
36238,2019-02-18 23:00:00,14.4,14.4,0.0,2019.0,14.4
36239,2019-02-19 00:00:00,13.9,13.9,0.0,2019.0,13.9
36240,2019-02-20 01:00:00,12.2,12.2,0.0,2019.0,12.2
36241,2019-02-20 02:00:00,11.7,11.7,0.0,2019.0,11.7
36242,2019-02-20 03:00:00,11.1,11.1,0.0,2019.0,11.1
36243,2019-02-20 04:00:00,10.6,10.6,0.0,2019.0,10.6
36244,2019-02-20 05:00:00,10.6,10.6,0.0,2019.0,10.6
36245,2019-02-20 06:00:00,10.6,10.6,0.0,2019.0,10.6
36246,2019-02-20 07:00:00,10.6,10.6,0.0,2019.0,10.6
36247,2019-02-20 08:00:00,10.0,10.0,0.0,2019.0,10.0
36248,2019-02-19 09:00:00,9.4,9.4,0.0,2019.0,9.4
36249,2019-02-19 10:00:00,9.4,9.4,0.0,2019.0,9.4
36250,2019-02-19 11:00:00,8.3,8.3,0.0,2019.0,8.3
36251,2019-02-19 12:00:00,8.3,8.3,0.0,2019.0,8.3
36252,2019-02-19 13:00:00,7.8,7.8,0.0,2019.0,7.8
36253,2019-02-19 14:00:00,7.8,7.8,0.0,2019.0,7.8
36254,2019-02-19 15:00:00,6.7,6.7,0.0,2019.0,6.7
36255,2019-02-19 16:00:00,8.9,8.9,0.0,2019.0,8.9
36256,2019-02-19 17:00:00,11.1,11.1,0.0,2019.0,11.1
36257,2019-02-19 18:00:00,12.8,12.8,0.0,2019.0,12.8
36258,2019-02-19 19:00:00,13.3,13.3,0.0,2019.0,13.3
36259,2019-02-19 20:00:00,14.4,14.4,0.0,2019.0,14.4
36260,2019-02-19 21:00:00,14.4,14.4,0.0,2019.0,14.4
36261,2019-02-19 22:00:00,13.3,13.3,0.0,2019.0,13.3
36262,2019-02-19 23:00:00,13.9,13.9,0.0,2019.0,13.9
36263,2019-02-20 00:00:00,13.3,13.3,0.0,2019.0,13.3
36264,2019-02-21 01:00:00,12.2,12.2,1.0,2019.0,12.2
36265,2019-02-21 02:00:00,12.2,12.2,0.0,2019.0,12.2
36266,2019-02-21 03:00:00,11.7,11.7,0.0,2019.0,11.7
36267,2019-02-21 04:00:00,11.7,11.7,0.0,2019.0,11.7
36268,2019-02-21 05:00:00,11.7,11.7,0.0,2019.0,11.7
36269,2019-02-21 06:00:00,11.1,11.1,0.0,2019.0,11.1
36270,2019-02-21 07:00:00,9.4,9.4,0.0,2019.0,9.4
36271,2019-02-21 08:00:00,8.9,8.9,0.0,2019.0,8.9
36272,2019-02-20 09:00:00,6.7,6.7,0.0,2019.0,6.7
36273,2019-02-20 10:00:00,6.1,6.1,0.0,2019.0,6.1
36274,2019-02-20 11:00:00,6.7,6.7,0.0,2019.0,6.7
36275,2019-02-20 12:00:00,6.7,6.7,0.0,2019.0,6.7
36276,2019-02-20 13:00:00,6.7,6.7,0.0,2019.0,6.7
36277,2019-02-20 14:00:00,6.7,6.7,0.0,2019.0,6.7
36278,2019-02-20 15:00:00,7.8,7.8,0.0,2019.0,7.8
36279,2019-02-20 16:00:00,8.3,8.3,0.0,2019.0,8.3
36280,2019-02-20 17:00:00,10.6,10.6,0.0,2019.0,10.6
36281,2019-02-20 18:00:00,11.7,11.7,0.0,2019.0,11.7
36282,2019-02-20 19:00:00,12.8,12.8,0.0,2019.0,12.8
36283,2019-02-20 20:00:00,13.3,13.3,0.0,2019.0,13.3
36284,2019-02-20 21:00:00,13.3,13.3,0.0,2019.0,13.3
36285,2019-02-20 22:00:00,13.9,13.9,0.0,2019.0,13.9
36286,2019-02-20 23:00:00,12.8,12.8,0.0,2019.0,12.8
36287,2019-02-21 00:00:00,12.8,12.8,0.0,2019.0,12.8
36288,2019-02-22 01:00:00,10.6,10.6,0.0,2019.0,10.6
36289,2019-02-22 02:00:00,11.1,11.1,0.0,2019.0,11.1
36290,2019-02-22 03:00:00,8.9,8.9,0.0,2019.0,8.9
36291,2019-02-22 04:00:00,8.3,8.3,0.0,2019.0,8.3
36292,2019-02-22 05:00:00,8.9,8.9,0.0,2019.0,8.9
36293,2019-02-22 06:00:00,9.4,9.4,0.0,2019.0,9.4
36294,2019-02-22 07:00:00,8.9,8.9,0.0,2019.0,8.9
36295,2019-02-22 08:00:00,8.9,8.9,0.0,2019.0,8.9
36296,2019-02-21 09:00:00,9.4,9.4,0.0,2019.0,9.4
36297,2019-02-21 10:00:00,8.3,8.3,0.0,2019.0,8.3
36298,2019-02-21 11:00:00,7.8,7.8,0.0,2019.0,7.8
36299,2019-02-21 12:00:00,7.2,7.2,0.0,2019.0,7.2
36300,2019-02-21 13:00:00,7.2,7.2,0.0,2019.0,7.2
36301,2019-02-21 14:00:00,8.3,8.3,0.0,2019.0,8.3
36302,2019-02-21 15:00:00,8.9,8.9,0.0,2019.0,8.9
36303,2019-02-21 16:00:00,10.0,10.0,0.0,2019.0,10.0
36304,2019-02-21 17:00:00,11.1,11.1,0.0,2019.0,11.1
36305,2019-02-21 18:00:00,11.7,11.7,0.0,2019.0,11.7
36306,2019-02-21 19:00:00,11.7,11.7,0.0,2019.0,11.7
36307,2019-02-21 20:00:00,12.8,12.8,0.0,2019.0,12.8
36308,2019-02-21 21:00:00,13.3,13.3,0.0,2019.0,13.3
36309,2019-02-21 22:00:00,12.2,12.2,0.0,2019.0,12.2
36310,2019-02-21 22:00:00,11.1,11.1,0.0,2019.0,11.1
36311,2019-02-22 00:00:00,11.1,11.1,0.0,2019.0,11.1
36312,2019-02-23 01:00:00,13.9,13.9,0.0,2019.0,13.9
36313,2019-02-23 02:00:00,12.8,12.8,0.0,2019.0,12.8
36314,2019-02-23 03:00:00,12.2,12.2,0.0,2019.0,12.2
36315,2019-02-23 04:00:00,12.2,12.2,0.0,2019.0,12.2
36316,2019-02-23 05:00:00,12.2,12.2,0.0,2019.0,12.2
36317,2019-02-23 06:00:00,10.6,10.6,0.0,2019.0,10.6
36318,2019-02-23 07:00:00,10.6,10.6,0.0,2019.0,10.6
36319,2019-02-23 08:00:00,10.0,10.0,0.0,2019.0,10.0
36320,2019-02-22 09:00:00,8.3,8.3,0.0,2019.0,8.3
36321,2019-02-22 10:00:00,5.6,5.6,0.0,2019.0,5.6
36322,2019-02-22 11:00:00,5.6,5.6,0.0,2019.0,5.6
36323,2019-02-22 12:00:00,8.3,8.3,0.0,2019.0,8.3
36324,2019-02-22 13:00:00,8.3,8.3,0.0,2019.0,8.3
36325,2019-02-22 14:00:00,8.3,8.3,0.0,2019.0,8.3
36326,2019-02-22 15:00:00,5.6,5.6,0.0,2019.0,5.6
36327,2019-02-22 16:00:00,7.2,7.2,0.0,2019.0,7.2
36328,2019-02-22 17:00:00,10.0,10.0,0.0,2019.0,10.0
36329,2019-02-22 18:00:00,13.3,13.3,0.0,2019.0,13.3
36330,2019-02-22 19:00:00,13.9,13.9,0.0,2019.0,13.9
36331,2019-02-22 20:00:00,15.0,15.0,0.0,2019.0,15.0
36332,2019-02-22 21:00:00,15.0,15.0,0.0,2019.0,15.0
36333,2019-02-22 22:00:00,15.0,15.0,0.0,2019.0,15.0
36334,2019-02-22 23:00:00,15.0,15.0,0.0,2019.0,15.0
36335,2019-02-23 00:00:00,14.4,14.4,0.0,2019.0,14.4
36336,2019-02-24 01:00:00,12.8,12.8,0.0,2019.0,12.8
36337,2019-02-24 02:00:00,12.2,12.2,0.0,2019.0,12.2
36338,2019-02-24 03:00:00,12.2,12.2,0.0,2019.0,12.2
36339,2019-02-24 04:00:00,11.7,11.7,0.0,2019.0,11.7
36340,2019-02-24 05:00:00,11.7,11.7,0.0,2019.0,11.7
36341,2019-02-24 06:00:00,11.7,11.7,0.0,2019.0,11.7
36342,2019-02-24 07:00:00,11.7,11.7,0.0,2019.0,11.7
36343,2019-02-24 08:00:00,10.6,10.6,0.0,2019.0,10.6
36344,2019-02-23 09:00:00,7.8,7.8,0.0,2019.0,7.8
36345,2019-02-23 10:00:00,7.2,7.2,0.0,2019.0,7.2
36346,2019-02-23 11:00:00,5.6,5.6,0.0,2019.0,5.6
36347,2019-02-23 12:00:00,5.6,5.6,0.0,2019.0,5.6
36348,2019-02-23 13:00:00,6.1,6.1,0.0,2019.0,6.1
36349,2019-02-23 14:00:00,6.1,6.1,0.0,2019.0,6.1
36350,2019-02-23 15:00:00,7.2,7.2,0.0,2019.0,7.2
36351,2019-02-23 16:00:00,9.4,9.4,0.0,2019.0,9.4
36352,2019-02-23 17:00:00,11.7,11.7,0.0,2019.0,11.7
36353,2019-02-23 18:00:00,13.9,13.9,0.0,2019.0,13.9
36354,2019-02-23 19:00:00,14.4,14.4,0.0,2019.0,14.4
36355,2019-02-23 20:00:00,15.6,15.6,0.0,2019.0,15.6
36356,2019-02-23 21:00:00,15.0,15.0,0.0,2019.0,15.0
36357,2019-02-23 22:00:00,15.0,15.0,0.0,2019.0,15.0
36358,2019-02-23 23:00:00,14.4,14.4,0.0,2019.0,14.4
36359,2019-02-24 00:00:00,13.9,13.9,0.0,2019.0,13.9
36360,2019-02-25 01:00:00,13.9,13.9,0.0,2019.0,13.9
36361,2019-02-25 02:00:00,13.3,13.3,0.0,2019.0,13.3
36362,2019-02-25 03:00:00,12.8,12.8,0.0,2019.0,12.8
36363,2019-02-25 04:00:00,12.8,12.8,0.0,2019.0,12.8
36364,2019-02-25 05:00:00,13.3,13.3,0.0,2019.0,13.3
36365,2019-02-25 06:00:00,12.8,12.8,0.0,2019.0,12.8
36366,2019-02-25 07:00:00,12.2,12.2,0.0,2019.0,12.2
36367,2019-02-25 08:00:00,12.2,12.2,0.0,2019.0,12.2
36368,2019-02-24 09:00:00,10.0,10.0,0.0,2019.0,10.0
36369,2019-02-24 10:00:00,9.4,9.4,0.0,2019.0,9.4
36370,2019-02-24 11:00:00,10.0,10.0,0.0,2019.0,10.0
36371,2019-02-24 12:00:00,8.9,8.9,0.0,2019.0,8.9
36372,2019-02-24 13:00:00,8.3,8.3,0.0,2019.0,8.3
36373,2019-02-24 14:00:00,8.3,8.3,0.0,2019.0,8.3
36374,2019-02-24 15:00:00,8.9,8.9,0.0,2019.0,8.9
36375,2019-02-24 16:00:00,10.6,10.6,0.0,2019.0,10.6
36376,2019-02-24 17:00:00,12.8,12.8,0.0,2019.0,12.8
36377,2019-02-24 18:00:00,15.6,15.6,0.0,2019.0,15.6
36378,2019-02-24 19:00:00,15.6,15.6,0.0,2019.0,15.6
36379,2019-02-24 20:00:00,16.1,16.1,0.0,2019.0,16.1
36380,2019-02-24 21:00:00,15.6,15.6,0.0,2019.0,15.6
36381,2019-02-24 22:00:00,16.1,16.1,0.0,2019.0,16.1
36382,2019-02-24 23:00:00,16.1,16.1,0.0,2019.0,16.1
36383,2019-02-25 00:00:00,15.0,15.0,0.0,2019.0,15.0
36384,2019-02-26 01:00:00,14.4,14.4,0.0,2019.0,14.4
36385,2019-02-26 02:00:00,13.9,13.9,0.0,2019.0,13.9
36386,2019-02-26 03:00:00,13.3,13.3,0.0,2019.0,13.3
36387,2019-02-26 04:00:00,13.3,13.3,0.0,2019.0,13.3
36388,2019-02-26 05:00:00,12.8,12.8,0.0,2019.0,12.8
36389,2019-02-26 06:00:00,12.8,12.8,0.0,2019.0,12.8
36390,2019-02-26 07:00:00,12.8,12.8,0.0,2019.0,12.8
36391,2019-02-26 08:00:00,12.2,12.2,0.0,2019.0,12.2
36392,2019-02-25 09:00:00,10.6,10.6,0.0,2019.0,10.6
36393,2019-02-25 10:00:00,10.6,10.6,0.0,2019.0,10.6
36394,2019-02-25 11:00:00,10.6,10.6,0.0,2019.0,10.6
